"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","26 Apr 2024, 17:34","26 Apr 2024, 18:19","","Running",,"",0,"normal",,,,240,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Running",,"",0,"normal",,,,240,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Chest Press (Machine)",,"",0,"normal",145,12,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Chest Press (Machine)",,"",1,"normal",145,12,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Chest Press (Machine)",,"",2,"normal",165,15,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Decline Cable Chest Press",,"",0,"normal",75,12,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Decline Cable Chest Press",,"",1,"normal",75,12,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Decline Cable Chest Press",,"",2,"normal",70,15,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Woodchoppers",0,"",0,"normal",42.5,30,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Woodchoppers",0,"",1,"normal",42.5,30,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Cable Crunch",0,"",0,"normal",57.5,20,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Incline Bench Press (Barbell)",,"",0,"normal",115,15,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Incline Bench Press (Barbell)",,"",1,"normal",115,15,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Incline Bench Press (Barbell)",,"",2,"normal",115,15,,,
"Morning workout ☀️","24 Apr 2024, 07:40","24 Apr 2024, 08:27","","Running",,"",0,"normal",,,,240,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Running",,"",0,"normal",,,,240,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Lat Pulldown (Machine)",,"",0,"normal",205,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Lat Pulldown (Machine)",,"",1,"normal",205,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Lat Pulldown (Machine)",,"",2,"normal",205,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Seated Cable Row - Bar Wide Grip",,"",0,"normal",100,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Seated Cable Row - Bar Wide Grip",,"",1,"normal",100,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Seated Cable Row - Bar Wide Grip",,"",2,"normal",100,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Seated Cable Row - Bar Wide Grip",,"",3,"dropset",55,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",70,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",70,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",70,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Bicep Curl (Barbell)",,"",0,"normal",60,21,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Bicep Curl (Barbell)",,"",1,"normal",60,21,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Bicep Curl (Barbell)",,"",2,"normal",60,21,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Hanging Leg Twist",,"",0,"normal",,10,,,
"Morning workout ☀️","23 Apr 2024, 08:10","23 Apr 2024, 08:58","","Running",,"",0,"normal",,,,240,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Bench Press (Dumbbell)",,"",0,"normal",70,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Seated Incline Curl (Dumbbell)",0,"",0,"normal",70,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Seated Incline Curl (Dumbbell)",0,"",1,"normal",70,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Seated Incline Curl (Dumbbell)",0,"",2,"normal",70,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Seated Overhead Press (Dumbbell)",0,"",0,"normal",70,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Seated Overhead Press (Dumbbell)",0,"",1,"normal",90,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Seated Overhead Press (Dumbbell)",0,"",2,"failure",90,8,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Incline Bench Press (Dumbbell)",0,"",0,"normal",70,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Incline Bench Press (Dumbbell)",0,"",1,"normal",90,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Incline Bench Press (Dumbbell)",0,"",2,"normal",90,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Chest Press (Machine)",,"Shoulder not loving it",0,"normal",140,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Chest Press (Machine)",,"Shoulder not loving it",1,"normal",100,20,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Chest Press (Machine)",,"Shoulder not loving it",2,"normal",120,12,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Chest Dip (Assisted)",1,"",0,"normal",60,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Chest Dip (Assisted)",1,"",1,"normal",60,10,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Woodchoppers",1,"",0,"normal",35,30,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Woodchoppers",1,"",1,"normal",35,30,,,
"Afternoon workout 💪","22 Apr 2024, 18:23","22 Apr 2024, 18:51","","Pull Up",,"",0,"normal",,10,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Seated Overhead Press (Dumbbell)",,"",0,"warmup",70,12,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Seated Overhead Press (Dumbbell)",,"",1,"normal",90,10,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Seated Overhead Press (Dumbbell)",,"",2,"normal",90,10,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Seated Overhead Press (Dumbbell)",,"",3,"normal",90,10,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Lateral Raise (Dumbbell)",,"",0,"normal",30,10,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Lateral Raise (Dumbbell)",,"",1,"normal",40,10,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Lateral Raise (Dumbbell)",,"",2,"normal",40,10,,,
"Matty Shoulders","19 Apr 2024, 18:07","19 Apr 2024, 18:31","","Lateral Raise (Dumbbell)",,"",3,"dropset",20,10,,,
